Internal - All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Address,Content,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Title 2,Title 2 Length,Title 2 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keyword 1,Meta Keywords 1 Length,H1-1,H1-1 length,H1-2,H1-2 length,H2-1,H2-1 length,H2-2,H2-2 length,Meta Robots 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1",Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,% of Total,Outlinks,Unique Outlinks,External Outlinks,Unique External Outlinks,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,URL Encoded Address
https://www.virginholidays.co.uk/destinations/africa/zambia/{{megaMenu%5B4%5D.link}},,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,3,,1,1,0.04,0,0,0,0,,,,,,https://www.virginholidays.co.uk/destinations/africa/zambia/%7B%7BmegaMenu%5B4%5D.link%7D%7D
"https://www.virginholidays.co.uk/holiday/walt-disney-world/disneys-animal-kingdom-lodge/options?departureDate=24-07-2019&duration=11&gateway=LGW&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/walt-disney-world/disneys-animal-kingdom-lodge/options?departureDate=24-07-2019&duration=11&gateway=LGW&room=a2,i0&searchType=deal"
"https://www.virginholidays.co.uk/holiday/antigua/ocean-point-resort-and-spa/options?departureDate=18-04-2019&duration=9&gateway=MAN&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,6,2,0.08,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/antigua/ocean-point-resort-and-spa/options?departureDate=18-04-2019&duration=9&gateway=MAN&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/click-to-chat/iframe/iframe.js,application/javascript,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,2471,0,0,2,,0,0,0,0,0,0,0,,0.019,"Tue, 12 Jun 2018 14:38:30 GMT",,,https://www.virginholidays.co.uk/click-to-chat/iframe/iframe.js
https://www.virginholidays.co.uk/destinations/usa/utah/monument-valley-holidays,text/html;charset=UTF-8,200,OK,Indexable,,Monument Valley Holidays 2019/2020 | Virgin Holidays,52,436,,0,0,Book Monument Valley holidays with Virgin Holidays and get full ATOL protection.,80,474,,0,Holidays in Monument Valley,27,,0,An icon of the American West,28,Book your perfect holiday direct,32,,,https://www.virginholidays.co.uk/destinations/usa/utah/monument-valley-holidays,,,321332,740,1.7483475,2,,14,7,0.26,54,36,26,21,da3fa80f023f4df6c2d769d6f072e53a,0.245,"Wed, 02 Jan 2019 11:03:02 UTC",,,https://www.virginholidays.co.uk/destinations/usa/utah/monument-valley-holidays
https://www.virginholidays.co.uk/destinations/usa/deep-south/kentucky-holidays/things-to-do,text/html,200,OK,Indexable,,Virgin Experiences,18,148,,0,0,,0,0,,0,,0,,0,Book your perfect holiday direct,32,,0,,,,,,306230,561,1.4538093,4,,0,0,0,44,33,26,21,42aae34814c856997b8b7fcd599dfa92,0.022,,,,https://www.virginholidays.co.uk/destinations/usa/deep-south/kentucky-holidays/things-to-do
"https://www.virginholidays.co.uk/holiday/walt-disney-world/disneys-art-of-animation-resort/options?departureDate=13-04-2019&duration=10&gateway=MAN&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/walt-disney-world/disneys-art-of-animation-resort/options?departureDate=13-04-2019&duration=10&gateway=MAN&room=a2,i0&searchType=deal"
"https://www.virginholidays.co.uk/holiday/riviera-cancun/secrets-maroma-beach-riviera-cancun/options?departureDate=04-05-2019&duration=10&gateway=LHR&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/riviera-cancun/secrets-maroma-beach-riviera-cancun/options?departureDate=04-05-2019&duration=10&gateway=LHR&room=a2,i0&searchType=deal"
"https://www.virginholidays.co.uk/holiday/new-york/four-seasons-hotel-new-york-downtown/options?departureDate=09-09-2019&duration=7&gateway=EDI&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/new-york/four-seasons-hotel-new-york-downtown/options?departureDate=09-09-2019&duration=7&gateway=EDI&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/.resources/virginholidays-web-vhols/images/customer/travel-updates-pod.jpg,image/jpeg;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,27249,0,0,2,,0,0,0,0,0,0,0,,0.073,"Fri, 14 Dec 2018 11:47:40 CET",,,https://www.virginholidays.co.uk/.resources/virginholidays-web-vhols/images/customer/travel-updates-pod.jpg
https://www.virginholidays.co.uk/destinations/usa/chicago/sheraton-grand-chicago-browse,text/html,200,OK,Indexable,,"Sheraton Grand Chicago | Chicago, USA Hotel | Virgin Holidays",61,509,,0,0,,0,0,,0,Sheraton Grand Chicago,22,,0,The hotel,9,Where is it,11,,,,,,357196,1878,3.368459,4,,2,1,0.04,53,37,26,21,a618bd9afea962f49d248f58b8e77f4f,0.614,,,,https://www.virginholidays.co.uk/destinations/usa/chicago/sheraton-grand-chicago-browse
https://www.virginholidays.co.uk/destinations/canada/vancouver-island/ucluelet/black-rock-oceanfront-resort-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,1,1,0.04,0,0,0,0,,0.213,,,,https://www.virginholidays.co.uk/destinations/canada/vancouver-island/ucluelet/black-rock-oceanfront-resort-holidays
"https://www.virginholidays.co.uk/holiday/kissimmee/bahama-bay-resort/options?departureDate=26-05-2019&duration=5&gateway=BFS&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/kissimmee/bahama-bay-resort/options?departureDate=26-05-2019&duration=5&gateway=BFS&room=a2,i0&searchType=deal"
"https://www.virginholidays.co.uk/holiday/lake-louise/fairmont-chateau-lake-louise/options?departureDate=17-03-2019&duration=7&gateway=MAN&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,3,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/lake-louise/fairmont-chateau-lake-louise/options?departureDate=17-03-2019&duration=7&gateway=MAN&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/destinations/florida/orlando/lake-buena-vista/hilton-orlando-bonnet-creek-resort-browse,text/html,200,OK,Indexable,,"Hilton Orlando Bonnet Creek Resort | Lake Buena Vista, Orlando Hotel | Virgin Holidays",86,700,,0,0,,0,0,,0,Hilton Orlando Bonnet Creek Resort,34,,0,The hotel,9,Where is it,11,,,,,,359230,2423,4.3746343,3,,10,7,0.26,55,38,26,21,553ff48353aed35c5eae581b2c0d54f5,0.221,,,,https://www.virginholidays.co.uk/destinations/florida/orlando/lake-buena-vista/hilton-orlando-bonnet-creek-resort-browse
https://www.virginholidays.co.uk/destinations/usa/las-vegas/cromwell-browse,text/html,200,OK,Indexable,,"Cromwell | Las Vegas, USA Hotel | Virgin Holidays",49,402,429 Too Many Requests,21,197,,0,0,,0,Error 429 Too Many Requests,27,Cromwell,8,The hotel,9,Where is it,11,,,,,,347745,1563,3.0088139,3,,2,1,0.04,52,36,26,21,f8ef254fa5c999471f8bbc28c3e047a4,0.063,,,,https://www.virginholidays.co.uk/destinations/usa/las-vegas/cromwell-browse
https://www.virginholidays.co.uk/destinations/caribbean/mexico/cancun-holidays,text/html;charset=UTF-8,200,OK,Indexable,,Cancun Holidays Sale 2019 | Cancun All Inclusive | Virgin Holidays,66,533,,0,0,"Known as the party capital, book a holiday to Cancun in Mexico today. Browse the Virgin Holidays sale for a selection of all inclusive Cancun holiday packages.",159,923,,0,Holidays in Cancun,18,,0,The fiesta never stops in Cancun,32,Prices fromʣ994pp,18,,,https://www.virginholidays.co.uk/destinations/caribbean/mexico/cancun-holidays,,,335611,1732,3.4131777,2,,44,35,1.31,65,45,26,21,6a204be7f9c1b9638fda632d2de9c00b,0.392,"Wed, 02 Jan 2019 12:03:03 CET",,,https://www.virginholidays.co.uk/destinations/caribbean/mexico/cancun-holidays
https://www.virginholidays.co.uk/destinations/usa/texas/{{megaMenu%5B4%5D.link}},,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,3,,7,7,0.26,0,0,0,0,,,,,,https://www.virginholidays.co.uk/destinations/usa/texas/%7B%7BmegaMenu%5B4%5D.link%7D%7D
https://www.virginholidays.co.uk/destinations/middle-east/dubai-beaches-and-beyond/dubai-beach/anantara-the-palm-dubai-resort-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,1,1,0.04,0,0,0,0,,0.399,,,,https://www.virginholidays.co.uk/destinations/middle-east/dubai-beaches-and-beyond/dubai-beach/anantara-the-palm-dubai-resort-holidays
https://www.virginholidays.co.uk/destinations/africa/south-africa/garden-route/plettenberg-bay/hunters-country-house-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,1,1,0.04,0,0,0,0,,0.167,,,,https://www.virginholidays.co.uk/destinations/africa/south-africa/garden-route/plettenberg-bay/hunters-country-house-holidays
https://www.virginholidays.co.uk/travel-extras,text/html;charset=UTF-8,200,OK,Indexable,,Holiday Extras | Travel Extras | Virgin Holidays,48,372,,0,0,"Discover something extra this holiday season. Discover attractions, excursions, lounges, car hire, parking, travel visas and much more with Virgin Holidays.",156,896,,0,Holiday Extras,14,,0,"Departure Beach, Barbados",25,v-hub lounge at Universal's Aventura Hotel,42,,,https://www.virginholidays.co.uk/travel-extras,,,311208,608,1.5401275,2,,86,49,1.84,60,42,26,21,28acd91eba0360100cdced5625d570c2,0.276,"Wed, 02 Jan 2019 11:03:06 UTC",,,https://www.virginholidays.co.uk/travel-extras
https://www.virginholidays.co.uk/destinations/usa/boston/doubletree-hotel-boston---downtown-browse,text/html,200,OK,Indexable,,"Doubletree Hotel Boston - Downtown | Boston, USA Hotel | Virgin Holidays",72,596,,0,0,,0,0,,0,Doubletree Hotel Boston - Downtown,34,,0,The hotel,9,Where is it,11,,,,,,346593,1699,3.2127018,4,,2,1,0.04,52,36,26,21,43b2d5fceb12d28657c6bba04c4b7365,0.235,,,,https://www.virginholidays.co.uk/destinations/usa/boston/doubletree-hotel-boston---downtown-browse
https://www.virginholidays.co.uk/destinations/usa/south-carolina/charleston/francis-marion-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,1,1,0.04,0,0,0,0,,0.177,,,,https://www.virginholidays.co.uk/destinations/usa/south-carolina/charleston/francis-marion-holidays
https://www.virginholidays.co.uk/destinations/florida/orlando/walt-disney-world/disneys-boardwalk-inn-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,1,1,0.04,0,0,0,0,,0.541,,,,https://www.virginholidays.co.uk/destinations/florida/orlando/walt-disney-world/disneys-boardwalk-inn-holidays
https://www.virginholidays.co.uk/destinations/asia-and-far-east/thailand/chiang-rai-holidays,text/html;charset=UTF-8,200,OK,Indexable,,Chiang Rai Holidays 2019/2020 | Thailand | Virgin Holidays,58,474,,0,0,Virgin Holidays offer a great range of holidays in Chiang Rai. Visit Virgin Holidays now to find out more.,106,592,,0,Holidays in Chiang Rai,22,,0,Chiang Rai and the mysterious Golden Triangle,45,Book your perfect holiday direct,32,,,https://www.virginholidays.co.uk/destinations/asia-and-far-east/thailand/chiang-rai-holidays,,,320319,714,1.7092336,2,,12,6,0.23,51,35,27,22,6affc7014af0f5f4d472364ee0431d55,0.221,"Wed, 02 Jan 2019 12:03:06 CET",,,https://www.virginholidays.co.uk/destinations/asia-and-far-east/thailand/chiang-rai-holidays
https://www.virginholidays.co.uk/destinations/caribbean/st-lucia/coco-palm-browse,text/html,200,OK,Indexable,,"Coco Palm | St Lucia, Caribbean Hotel | Virgin Holidays",55,443,,0,0,,0,0,,0,Coco Palm,9,,0,The hotel,9,Where is it,11,,,,,,362540,2882,4.740403,4,,4,2,0.08,53,37,26,21,80c3da6420ac9cc76c1267034683682a,0.163,,,,https://www.virginholidays.co.uk/destinations/caribbean/st-lucia/coco-palm-browse
"https://www.virginholidays.co.uk/holiday/walt-disney-world/disneys-boardwalk-inn/options?departureDate=01-08-2019&duration=14&gateway=NCL&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/walt-disney-world/disneys-boardwalk-inn/options?departureDate=01-08-2019&duration=14&gateway=NCL&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/destinations/usa/las-vegas/strip/the-wynn-browse,text/html,200,OK,Indexable,,"The Wynn | Strip, Las Vegas Hotel | Virgin Holidays",51,412,429 Too Many Requests,21,197,,0,0,,0,The Wynn,8,Error 429 Too Many Requests,27,The hotel,9,Where is it,11,,,,,,344804,1523,3.0028653,3,,4,3,0.11,55,38,26,21,1bf077e1fe15ab651884aec7165cf986,0.182,,,,https://www.virginholidays.co.uk/destinations/usa/las-vegas/strip/the-wynn-browse
https://www.virginholidays.co.uk/destinations/canada/alberta/edmonton/fairmont-hotel-macdonald-browse,text/html,200,OK,Indexable,,"Fairmont Hotel Macdonald | Edmonton, Alberta Hotel | Virgin Holidays",68,555,,0,0,,0,0,,0,Fairmont Hotel Macdonald,24,,0,The hotel,9,Where is it,11,,,,,,341036,1607,3.1709075,4,,2,1,0.04,54,37,26,21,76b005764a6b4ed1776dfb98b76a597e,0.285,,,,https://www.virginholidays.co.uk/destinations/canada/alberta/edmonton/fairmont-hotel-macdonald-browse
https://www.virginholidays.co.uk/destinations/usa/deep-south/tennessee-holidays,text/html;charset=UTF-8,200,OK,Indexable,,Tennessee 2019/2020 holidays | Virgin Holidays,46,386,,0,0,Book Tennessee holidays with Virgin Holidays and get full ATOL protection.,74,436,,0,Holidays in Tennessee,21,,0,Tennessee has music deep in its soul,36,Prices fromʣ774pp,18,,,https://www.virginholidays.co.uk/destinations/usa/deep-south/tennessee-holidays,,,326994,860,1.9385676,2,,46,24,0.9,62,43,26,21,5b8221557fcb8886e856e628aaeba940,0.602,"Wed, 02 Jan 2019 12:03:07 CET",,,https://www.virginholidays.co.uk/destinations/usa/deep-south/tennessee-holidays
https://www.virginholidays.co.uk/dam/jcr:c0ad939f-ae0e-4d8a-ba79-93e9b5527c2a,image/jpeg;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,91644,0,0,4,,0,0,0,0,0,0,0,,0.72,"Mon, 09 Apr 2018 11:48:31 CEST",,,https://www.virginholidays.co.uk/dam/jcr:c0ad939f-ae0e-4d8a-ba79-93e9b5527c2a
"https://www.virginholidays.co.uk/holiday/marco-island/marco-beach-ocean-resort/options?departureDate=02-06-2019&duration=14&gateway=BFS&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/marco-island/marco-beach-ocean-resort/options?departureDate=02-06-2019&duration=14&gateway=BFS&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/destinations/florida/orlando/walt-disney-world/disneys-coronado-springs-resort-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,1,1,0.04,0,0,0,0,,0.177,,,,https://www.virginholidays.co.uk/destinations/florida/orlando/walt-disney-world/disneys-coronado-springs-resort-holidays
https://www.virginholidays.co.uk/destinations/caribbean/mexico/riviera-maya/secrets-akumal-riviera-maya-browse,text/html,200,OK,Indexable,,"Secrets Akumal Riviera Maya | Riviera Maya, Mexico Hotel | Virgin Holidays",74,603,,0,0,,0,0,,0,Secrets Akumal Riviera Maya,27,,0,The hotel,9,Where is it,11,,,,,,385143,3174,5.397995,2,,9,6,0.23,56,39,26,21,ad141da1353b0c365d63de08f6d151f3,0.123,,,,https://www.virginholidays.co.uk/destinations/caribbean/mexico/riviera-maya/secrets-akumal-riviera-maya-browse
"https://www.virginholidays.co.uk/important/${link:{uuid:{f2a0a9a3-e902-42a6-917b-058578b94714},repository:{website},path:{/vhols/contact-us},nodeData:{},extension:{html}}}",text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,2,,1,1,0.04,0,0,0,0,,0.116,,,,"https://www.virginholidays.co.uk/important/$%7Blink:%7Buuid:%7Bf2a0a9a3-e902-42a6-917b-058578b94714%7D,repository:%7Bwebsite%7D,path:%7B/vhols/contact-us%7D,nodeData:%7B%7D,extension:%7Bhtml%7D%7D%7D"
https://www.virginholidays.co.uk/destinations/usa/hawaii/maui/wailea-beach-resort---marriott-maui-browse,text/html,200,OK,Indexable,,"Wailea Beach Resort - Marriott Maui | Maui, Hawaii Hotel | Virgin Holidays",74,591,,0,0,,0,0,,0,Wailea Beach Resort - Marriott Maui,35,,0,The hotel,9,Where is it,11,,,,,,351151,2284,4.218128,4,,2,1,0.04,55,38,26,21,ee9216ed90a8e67f780c1e2285944650,0.112,,,,https://www.virginholidays.co.uk/destinations/usa/hawaii/maui/wailea-beach-resort---marriott-maui-browse
https://www.virginholidays.co.uk/destinations/usa/deep-south/tennessee/memphis/doubletree-hotel-memphis-downtown-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,1,1,0.04,0,0,0,0,,0.107,,,,https://www.virginholidays.co.uk/destinations/usa/deep-south/tennessee/memphis/doubletree-hotel-memphis-downtown-holidays
"https://www.virginholidays.co.uk/holiday/dubai-beach/jumeirah-al-naseem/options?departureDate=07-11-2019&duration=4&gateway=ABZ&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/dubai-beach/jumeirah-al-naseem/options?departureDate=07-11-2019&duration=4&gateway=ABZ&room=a2,i0&searchType=deal"
"https://www.virginholidays.co.uk/holiday/dubai-beach/le-royal-meridien-beach-resort-and-spa/options?departureDate=27-03-2019&duration=4&gateway=ABZ&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/dubai-beach/le-royal-meridien-beach-resort-and-spa/options?departureDate=27-03-2019&duration=4&gateway=ABZ&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/destinations/asia-and-far-east/thailand/pattaya/amari-pattaya-holidays,text/html;charset=UTF-8,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,4,,1,1,0.04,0,0,0,0,,0.184,,,,https://www.virginholidays.co.uk/destinations/asia-and-far-east/thailand/pattaya/amari-pattaya-holidays
https://www.virginholidays.co.uk/travel-extras/attraction-tickets/universal-studios-hollywood/overview,text/html;charset=UTF-8,200,OK,Non-Indexable,Canonicalised,Universal Studios Hollywood? | Attractions 2019/2020 | Virgin Holidays,70,567,,0,0,Universal Studios Hollywood?,28,173,,0,Universal Studios Hollywood?,28,,0,General Admission,17,VIP Experience,14,,,https://www.virginholidays.co.uk/travel-extras/attraction-tickets/universal-studios-hollywood/theme-park-info,,,891540,1431,1.894026,2,,4,3,0.11,53,36,29,21,c27f2144e30d22f7fe60d1443259cfc8,0.871,"Wed, 02 Jan 2019 12:03:10 CET",,,https://www.virginholidays.co.uk/travel-extras/attraction-tickets/universal-studios-hollywood/overview
"https://www.virginholidays.co.uk/holiday/squaw-valley/resort-at-squaw-creek/options?departureDate=25-02-2019&duration=7&gateway=MAN&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,3,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/squaw-valley/resort-at-squaw-creek/options?departureDate=25-02-2019&duration=7&gateway=MAN&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/.imaging/thumbnail/dam/c54204c5-95b1-4aa8-bb2a-34224e860895.jpg,image/jpeg;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,10675,0,0,3,,0,0,0,0,0,0,0,,0.538,"Wed, 02 Jan 2019 11:06:05 UTC",,,https://www.virginholidays.co.uk/.imaging/thumbnail/dam/c54204c5-95b1-4aa8-bb2a-34224e860895.jpg
https://www.virginholidays.co.uk/.imaging/Tablet/dam/a1b7986f-1837-4e47-951c-f7a9dca736df.jpg,image/jpeg;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,66291,0,0,4,,0,0,0,0,0,0,0,,0.142,"Wed, 02 Jan 2019 12:10:57 CET",,,https://www.virginholidays.co.uk/.imaging/Tablet/dam/a1b7986f-1837-4e47-951c-f7a9dca736df.jpg
"https://www.virginholidays.co.uk/holiday/dubai-city/crowne-plaza-dubai-festival-city/options?departureDate=27-03-2019&duration=4&gateway=ABZ&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/dubai-city/crowne-plaza-dubai-festival-city/options?departureDate=27-03-2019&duration=4&gateway=ABZ&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/dam/jcr:5b759eb2-8d41-4573-933e-39622fb20976,image/jpeg;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,115260,0,0,5,,0,0,0,0,0,0,0,,0.089,"Mon, 09 Apr 2018 11:45:54 CEST",,,https://www.virginholidays.co.uk/dam/jcr:5b759eb2-8d41-4573-933e-39622fb20976
"https://www.virginholidays.co.uk/holiday/international-drive/rosen-plaza-hotel/options?departureDate=28-07-2019&duration=14&gateway=BFS&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/international-drive/rosen-plaza-hotel/options?departureDate=28-07-2019&duration=14&gateway=BFS&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/destinations/caribbean/antigua/ocean-point-resort-and-spa-browse,text/html,200,OK,Indexable,,"Ocean Point Resort & Spa | Antigua, Caribbean Hotel | Virgin Holidays",69,562,,0,0,,0,0,,0,Ocean Point Resort & Spa,24,,0,The hotel,9,Where is it,11,,,,,,366511,2368,4.0140676,4,,4,2,0.08,52,36,26,21,1958f49a0a441a68f69b30c862343aaf,0.284,,,,https://www.virginholidays.co.uk/destinations/caribbean/antigua/ocean-point-resort-and-spa-browse
"https://www.virginholidays.co.uk/holiday/international-drive/coco-key-hotel-and-water-resort/options?departureDate=22-06-2019&duration=10&gateway=BFS&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/international-drive/coco-key-hotel-and-water-resort/options?departureDate=22-06-2019&duration=10&gateway=BFS&room=a2,i0&searchType=deal"
"https://www.virginholidays.co.uk/holiday/orlando/orlando-select-villas/options?departureDate=04-10-2019&duration=14&gateway=EDI&room=a2,i0&searchType=deal",,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,0,0,0,5,,3,1,0.04,0,0,0,0,,,,,,"https://www.virginholidays.co.uk/holiday/orlando/orlando-select-villas/options?departureDate=04-10-2019&duration=14&gateway=EDI&room=a2,i0&searchType=deal"
https://www.virginholidays.co.uk/dam/mmb/tour_documents/CONE17TourItinerary.pdf,application/pdf;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,162841,0,0,3,,1,1,0.04,0,0,0,0,,0.158,"Mon, 20 Aug 2018 10:52:50 UTC",,,https://www.virginholidays.co.uk/dam/mmb/tour_documents/CONE17TourItinerary.pdf
https://www.virginholidays.co.uk/holiday-types/florida-villas/villa-tips,text/html;charset=UTF-8,200,OK,Indexable,,429 Too Many Requests,21,197,Florida Villa Tips | Virgin Holidays,36,268,Get the inside scoop on our Florida villas. All the tips you need to enjoy your villa holiday,93,511,,0,Error 429 Too Many Requests,27,,0,What can you expect from a villa holiday?,41,Book your perfect holiday direct,32,,,https://www.virginholidays.co.uk/holiday-types/florida-villas/villa-tips,,,887260,1504,1.9081216,3,,3,2,0.08,52,36,26,21,fa21a337719feffbb4b3f3da57cbb577,0.547,"Wed, 02 Jan 2019 11:06:07 UTC",,,https://www.virginholidays.co.uk/holiday-types/florida-villas/villa-tips
https://www.virginholidays.co.uk/.imaging/Phone/dam/a689827a-9e9f-4d05-865f-95c33937de06.jpg,image/jpeg;charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,258348,0,0,2,,0,0,0,0,0,0,0,,0.161,"Wed, 02 Jan 2019 10:59:22 UTC",,,https://www.virginholidays.co.uk/.imaging/Phone/dam/a689827a-9e9f-4d05-865f-95c33937de06.jpg
